id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v26가드레일사유,v32_weak_non_digital_gov
2012,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버클라우드 라인웍스, TD 시넥스와 AI 솔루션 공급 계약…글로벌 DX 확장 가속",네이버클라우드 라인웍스 td 시넥스와 ai 솔루션 공급 계약 글로벌 dx 확장 가속,더구루,더구루,"Wed, 05 Aug 2026 02:15:20 GMT","네이버클라우드 라인웍스, TD 시넥스와 AI 솔루션 공급 계약…글로벌 DX 확장 가속 더구루",https://news.google.com/rss/articles/CBMiXkFVX3lxTE5uOGRVbmxRTHlDZFVTZWRlNnJsSGg4Vl9CakY3c1pYZF9nSlVmLXBWa3RQVDIyX0tVWWVjaFE5cmlPOWk5MVY0bDBMT1dNQVd6QXYyc3JPTTV0VEJTLUE?oc=5,google_rss_네이버 when:2d,300.5,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,24.0,published_today,business_change,event:네이버:ai_infrastructure_security,general,,"weak_form_without_full_basis:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,300.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:네이버클라우드 라인웍스 td 시넥스와 ai 솔루션 공급 계약 글로벌 dx 확장 가속,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:네이버클라우드 라인웍스 td 시넥스와 ai 솔루션 공급 계약 글로벌 dx 확장 가속,comp_domestic_ai_platform,,,
2196,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버, 크림에 '1300억원' 투자...글로벌 'C2C' 경쟁력 키운다",네이버 크림에 1300억원 투자 글로벌 c2c 경쟁력 키운다,테크M,테크M,"Tue, 04 Aug 2026 09:18:53 GMT","네이버, 크림에 '1300억원' 투자...글로벌 'C2C' 경쟁력 키운다 테크M",https://news.google.com/rss/articles/CBMiZkFVX3lxTFB5ZF9TOHJvdk9GbGRIRXYzWVlUNDJPa1JyUm8yc0d3YmZYalBFcWxaMXRxak0tTkh4MWNOVUd6X2hSRkM5SXZ2OUozT1B5UG5rMzFFcDVOY2FvUzlzanZVVjQ5UktDZ9IBakFVX3lxTE9sZmdVMGZQeEYwVlZGV2w0eWRSVkVNRDg3RFRRaU16ZG1UQUdPNkZWTDJVZ1p3WGVvdEJRR1pHVDRXcGZ6aGFRRExKWm8zcGFFWGIxa2RhdXR6WlA1T1JWZmhWaDFOQkhZM1E?oc=5,google_rss_네이버 스테이블코인 when:2d,300.0,6.5,,,네이버,,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,300.0,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:네이버 크림에 1300억원 투자 글로벌 c2c 경쟁력 키운다,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:네이버 크림에 1300억원 투자 글로벌 c2c 경쟁력 키운다,comp_domestic_strategy,,,
2358,경쟁사/해외이슈,경쟁사_해외이슈,KT,"KT, 홍대서 '미니브 X 민트라온' 팝업 개장…IP 협력 본격화",kt 홍대서 미니브 x 민트라온 팝업 개장 ip 협력 본격화,네이트,네이트,"Wed, 05 Aug 2026 00:10:00 GMT","KT, 홍대서 '미니브 X 민트라온' 팝업 개장…IP 협력 본격화 네이트",https://news.google.com/rss/articles/CBMiYEFVX3lxTE5ONXdXeWZwclU0cm44eEJ5czNHb3gxQjFrc3JTME1ZdEpSUE92ejBsOG9aZHJHODRjUlRiTnR2YW1LMlA0Q2RpWTZQYWJkaWV2Q0M4ZUdDU0RyNDV4WE44LQ?oc=5,google_rss_KT when:2d,288.0,4.0,,,KT,,,,,,,general,24.0,published_today,general,,general,,"insufficient_industry_basis:actor=True,change=False,bridge=False",1,naver_telco_strategy_or_infra,Y,telco,288.0,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:kt 홍대서 미니브 x 민트라온 팝업 개장 ip 협력 본격화,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:kt 홍대서 미니브 x 민트라온 팝업 개장 ip 협력 본격화,comp_domestic_strategy,,,
2253,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"SKT, 2분기 영업이익 5천660억 원…AI 데이터센터 매출 급증",skt 2분기 영업이익 5천660억 원 ai 데이터센터 매출 급증,KBS 뉴스,KBS 뉴스,"Wed, 05 Aug 2026 01:57:00 GMT","SKT, 2분기 영업이익 5천660억 원…AI 데이터센터 매출 급증 KBS 뉴스",https://news.google.com/rss/articles/CBMiW0FVX3lxTE9hTzZtLV8tT2RRdEVNYVY0SlAwbE5TcWZTOHFDQTNxbE1vMm5XMmhBbTY1cEJSNzg0SV9TNnY0ZmVsVjU4cEZEdU5yel9fbUtvajhVTFJtaWdfVDA?oc=5,google_rss_SKT when:2d,279.0,49.0,"ai_infrastructure_security,aidc_datacenter,earnings,financial_performance",aidc_general,SKT,,,,,,,general,24.0,published_today,business_change,event:SKT:ai_infrastructure_security+aidc_datacenter,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,telco,279.0,"financial_performance,ai_infrastructure_security",competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,,,
2304,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"SKT, 2분기 실적 날았다…AI 데이터센터 사업 청신호(종합)",skt 2분기 실적 날았다 ai 데이터센터 사업 청신호,네이트,네이트,"Wed, 05 Aug 2026 02:48:00 GMT","SKT, 2분기 실적 날았다…AI 데이터센터 사업 청신호(종합) 네이트",https://news.google.com/rss/articles/CBMiYEFVX3lxTFBPMnJuMThkN2lWMzJ4MnZjYlZUSFZVM014QUxxOUhvU1paMmRkbC1UMFU1ZnNycGlkaGVwUUJHSXAtNktBalFCMmQ2UF9HWHJVT2tfOW1FeV93RFp1bUliVA?oc=5,google_rss_SKT when:2d,278.25,49.0,"ai_infrastructure_security,aidc_datacenter,earnings,financial_performance",aidc_general,SKT,,,,,,,general,29.0,published_today+exclusive_breaking,direct_risk,event:SKT:ai_infrastructure_security+aidc_datacenter,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,telco,278.25,"financial_performance,ai_infrastructure_security",competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,,,
2232,경쟁사/해외이슈,경쟁사_해외이슈,SKT,SKT 2분기 영업이익 전년대비 67% 증가…AI 데이터센터 매출 2배로,skt 2분기 영업이익 전년대비 67 증가 ai 데이터센터 매출 2배로,경향신문,경향신문,"Wed, 05 Aug 2026 01:48:00 GMT",SKT 2분기 영업이익 전년대비 67% 증가…AI 데이터센터 매출 2배로 경향신문,https://news.google.com/rss/articles/CBMiqgFBVV95cUxNN01IenpxSTFCSUpTRXdzYkV6MF9MNUhLLWhFNlZuaGM3OHl6QzlXZE1MdGRmMWFFRWhCVTU3UFFvZ2ZPQkt0RFN6ajJuemFyd19TMHdBa2l1Smw1U3ZnVHdXU2xnVEtEamhicGxfbkx2Q0c0bXdodVY0Nk5tdzhwU205NlBDdDU2QW5nWjhkZ0lxSTRLQnJ4Rl95VHdxMTF6SnM2ZGwzd01UUdIBX0FVX3lxTFAxa216cG9tYV9EQ19GbDZ3M3htRG9QY0I4S3NKTi1zQnptV0ZvWDdiTXh1MDgyWWRqU2IzdldqQW5LYjFrdlZ6XzFTamdGeHdac182Rll0VF9jMDZRX0dZ?oc=5,google_rss_SKT when:2d,277.0,49.0,"ai_infrastructure_security,aidc_datacenter,earnings,financial_performance",aidc_general,SKT,,,,,,,general,24.0,published_today,business_change,event:SKT:ai_infrastructure_security+aidc_datacenter,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,telco,277.0,"financial_performance,ai_infrastructure_security",competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,,,
2247,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"SKT, 2분기 영업이익 5660억원…AI 데이터센터 매출 92.5% 급증",skt 2분기 영업이익 5660억원 ai 데이터센터 매출 92 5 급증,이로운넷,이로운넷,"Wed, 05 Aug 2026 00:49:41 GMT","SKT, 2분기 영업이익 5660억원…AI 데이터센터 매출 92.5% 급증 이로운넷",https://news.google.com/rss/articles/CBMiZkFVX3lxTE81elA2ZVNvSGhUa0E5akNSZF81aG5jODJpbmEtTHZ0ZHJxdWZzTVlrc2JwYUtCUHVLZlZCYk1KdGpwTUw0aFRHZTBQOUhlMnpwLVI2X3RhY1BoZFBJTUl2MlRBc3RZZw?oc=5,google_rss_SKT when:2d,277.0,49.0,"ai_infrastructure_security,aidc_datacenter,earnings,financial_performance",aidc_general,SKT,,,,,,,general,24.0,published_today,business_change,event:SKT:ai_infrastructure_security+aidc_datacenter,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,telco,277.0,"financial_performance,ai_infrastructure_security",competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,,,
2317,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"SKT, 2분기 영업익 67% 뛰었다…AI 데이터센터가 매출 성장 견인",skt 2분기 영업익 67 뛰었다 ai 데이터센터가 매출 성장 견인,네이트,네이트,"Wed, 05 Aug 2026 01:36:00 GMT","SKT, 2분기 영업익 67% 뛰었다…AI 데이터센터가 매출 성장 견인 네이트",https://news.google.com/rss/articles/CBMiYEFVX3lxTE01SGNUdU9DWE9VZ0VjTGdNVzlJem11aF8tVkx1bk9Icjd2OG1mbFgzSXNBdFNkcG9QZ0xSQkdqUFY4a20zT2xFbDgtOTlnZkRFd0d0UHQ1VU9yVW1TbnM5VA?oc=5,google_rss_SKT when:2d,277.0,46.0,"ai_infrastructure_security,aidc_datacenter,earnings,financial_performance",aidc_general,SKT,,,,,,,general,24.0,published_today,business_change,event:SKT:ai_infrastructure_security+aidc_datacenter,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,telco,277.0,"financial_performance,ai_infrastructure_security",competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,,,
2278,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"SKT, 2분기 영업익 5660억…AI데이터센터 매출 92% ‘쑥’",skt 2분기 영업익 5660억 ai데이터센터 매출 92 쑥,아시아투데이,아시아투데이,"Wed, 05 Aug 2026 00:21:42 GMT","SKT, 2분기 영업익 5660억…AI데이터센터 매출 92% ‘쑥’ 아시아투데이",https://news.google.com/rss/articles/CBMibEFVX3lxTE5tMnBQWHNnRVdfMS1FRmFaRF9ZWXNCMVdVY2M2SlZaSW82UmNYQ19Fbm9ZUGJSMHUwYjFyaWFnYUV0MTlGVG5NdFQwVTNhQjhnTHlpQ0p0UnJRbEl5d0JrUW1jdThSdE5RaTZmcQ?oc=5,google_rss_SKT when:2d,277.0,46.0,"ai_infrastructure_security,aidc_datacenter,earnings,financial_performance",aidc_general,SKT,,,,,,,general,24.0,published_today,business_change,event:SKT:ai_infrastructure_security+aidc_datacenter,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,telco,277.0,"financial_performance,ai_infrastructure_security",competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,,,
2301,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"SKT, 통신 넘어 AI 인프라로…데이터센터 매출 92% 증가",skt 통신 넘어 ai 인프라로 데이터센터 매출 92 증가,이코노미사이언스,이코노미사이언스,"Wed, 05 Aug 2026 01:33:08 GMT","SKT, 통신 넘어 AI 인프라로…데이터센터 매출 92% 증가 이코노미사이언스",https://news.google.com/rss/articles/CBMib0FVX3lxTE10czd5ZXZJYkk1Q3B4M0RxZ0JreHlQX3Y2OFpyTW5mZ1ZMcHo3QWVKdTJqdHNZSUc2Q2tOVVpiOTFTczdVZmJjUFNRUGV2R0Fsa0hITzU2V2ZESkVoRWliY3J6WjJzSzlFc1BkdkdLcw?oc=5,google_rss_SKT when:2d,268.0,39.0,"ai_infrastructure_security,earnings,financial_performance",ai_infrastructure_security,SKT,,,,,,,general,24.0,published_today,business_change,event:SKT:ai_infrastructure_security+financial_performance,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,telco,268.0,"financial_performance,ai_infrastructure_security",competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,,,
3678,산업동향,산업동향,인공지능 산업 동향,"가동률 꺾인 한화에너지, AI 데이터센터로 돌파구 찾는다",가동률 꺾인 한화에너지 ai 데이터센터로 돌파구 찾는다,네이버 프리미엄콘텐츠,네이버 프리미엄콘텐츠,"Mon, 03 Aug 2026 21:50:00 GMT","가동률 꺾인 한화에너지, AI 데이터센터로 돌파구 찾는다 네이버 프리미엄콘텐츠",https://news.google.com/rss/articles/CBMigAFBVV95cUxOcEdNLUNSZUwzSGRZZGhhNGpCVDA5ajhneW56MnEyZXhpbE5pMDUxcGVlY01pcU5PSmFSZHl6ZGVUZ21zcmw4bmhBOWNGNFpCbDQ2SWZjTVBqWGhEWS12N1g5MU84eDBwV3dINDJXTWFFc2p3QlZDenhpdmZKRU1UMQ?oc=5,google_rss_인공지능 산업 동향 when:2d,266.0,37.5,"ai_infrastructure_security,aidc_datacenter",aidc_general,네이버,,,,,,,general,14.0,published_yesterday,business_change,event:네이버:ai_infrastructure_security+aidc_datacenter,action_started,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,266.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,,,
2207,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버, 장 초반 10%대 강세…‘AI 팩토리·실적 기대감’",네이버 장 초반 10 대 강세 ai 팩토리 실적 기대감,marketin.edaily.co.kr,이데일리,"Tue, 04 Aug 2026 00:56:41 GMT","네이버, 장 초반 10%대 강세…‘AI 팩토리·실적 기대감’ marketin.edaily.co.kr",https://news.google.com/rss/articles/CBMic0FVX3lxTE9FeEVSRHk1SzhfV04xXzVQdlZWUmtwNkxwZmdnam05WXF5d1p5WUJWaDFDb1NOVDF2RDk1ODNlemdLVmRrOEc5eTVlTXlMOXJ0ZTJpZGYxWXA5aUsycURMNGM3SVFlQ3RtTTNNSzdTYU9JWDQ?oc=5,google_rss_네이버 site:edaily.co.kr when:2d,259.0,41.5,"ai_infrastructure_security,earnings,financial_performance",ai_infrastructure_security,네이버,,,,,,,general,14.0,published_yesterday,direct_risk,event:네이버:ai_infrastructure_security+financial_performance,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,259.0,"financial_performance,ai_infrastructure_security",competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:네이버 장 초반 10 대 강세 ai 팩토리 실적 기대감,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:네이버 장 초반 10 대 강세 ai 팩토리 실적 기대감,comp_domestic_ai_platform,,,
2179,경쟁사/해외이슈,경쟁사_해외이슈,네이버,[#IT라운지] 팀네이버 '남미 진출'·'프렌즈 런' 개최​​​​​​​·엘리스 'B300 AI데이터센터'·클라이온 '강원 소상인 AI 지원'·마키나 '용접로봇 AI'·​​​​​​​잡코 'HR컨퍼런스'·여기어때 '해외여행 할인'·인국공 '대학생 선호 1위 공기업',it라운지 팀네이버 남미 진출 프렌즈 런 개최 엘리스 b300 ai데이터센터 클라이온 강원 소상인 ai 지원 마키나 용접로봇 ai 잡코 hr컨퍼런스 여기어때 해외여행 할인 인국공 대학생 선호 1위 공기업,newsworks.co.kr,newsworks.co.kr,"Tue, 04 Aug 2026 01:11:38 GMT",[#IT라운지] 팀네이버 '남미 진출'·'프렌즈 런' 개최​​​​​​​·엘리스 'B300 AI데이터센터'·클라이온 '강원 소상인 AI 지원'·마키나 '용접로봇 AI'·​​​​​​​잡코 'HR컨퍼런스'·여기어때 '해외여행 할인'·인국공 '대학생 선호 1위 공기업' newsworks.co.kr,https://news.google.com/rss/articles/CBMib0FVX3lxTFBXOVdfMHVYYm1UdldVeWRyUXByZGNpR2VVRjh0QXZmbFFvYjllekhacWhtVWZManZDTzJ0VWppTF90bjczN3pCRXc3MWpmZTJaaEdrN0lJNFE4dDNwaUJadkRLTlhVeHJqRTNsdjJWMNIBc0FVX3lxTFBOb1k4a3U4MDh3U25jdFZsLWhLYU9zRC00d2pTQUI1VkRwU0tEWGdvYUhwcnBwUFZaajhBODYySlFpa1ZHVTBwY09OU1RJT2JjY24zMDZRZVBqeFlycUxpU0tqYWR1NElIV1JSZDZCVWh1cTA?oc=5,google_rss_네이버 조사 when:2d,256.0,11.5,"ai_infrastructure_security,aidc_datacenter,self_pr_promo",aidc_general,네이버,v43_weak_filler_or_distant_industry;low_value:할인,,,,,,general,14.0,published_yesterday,business_change,event:네이버:ai_infrastructure_security+aidc_datacenter,general,,"weak_form_without_full_basis:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,256.0,ai_infrastructure_security,competitor:ai_strategy,,,정부_국회,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,국가 AI 인프라/AIDC/GPU 정책,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,2,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local_low_confidence,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,domestic,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,국가 AI 인프라/AIDC/GPU 정책,government_ai_core_policy,,,
3099,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"빅테크의 앤트로픽·오픈AI 지분 ""기업 실적 부풀려""",빅테크의 앤트로픽 오픈ai 지분 기업 실적 부풀려,연합뉴스,연합뉴스,"Tue, 04 Aug 2026 05:24:21 GMT","빅테크의 앤트로픽·오픈AI 지분 ""기업 실적 부풀려"" 연합뉴스",https://news.google.com/rss/articles/CBMiW0FVX3lxTE90MDlzRzlaVV8xSGZtaHh6d1VlckpETmw2RjRTdlZSZ1Rqd1Y1aE1wTERNVk10a1hhWlE4YTlFWWowcHFZd051d2hsYlFNdFZLT1Awd2ZPU2FhbE3SAWBBVV95cUxOWm9yV0Z4VkpESWR3OHZjdXhkVHBaLVlBck5ucFJMbzZ1SmE4R2NLVHR6MDZMTFBnQ3FvNHlsWDFwcFMtRlpuU3dzMlA3akhKeUYyV1BUaHhUWWZESVZ3eFQ?oc=5,google_rss_오픈AI site:yna.co.kr when:2d,249.5,51.5,"ai_infrastructure_security,earnings,financial_performance,strategy_mna_governance",ai_infrastructure_security,"앤트로픽,오픈AI",,,,,,,general,14.0,published_yesterday,direct_risk,global_incident:ai_security_policy:openai:anthropic_glasswing_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,249.5,"strategy_mna_governance,financial_performance,ai_infrastructure_security",competitor:strategy_mna,global_incident:ai_security_policy:openai:anthropic_glasswing_security:general,global_incident:ai_security_policy:openai:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,global_incident:ai_security_policy:openai:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:anthropic_glasswing_security,comp_overseas_regulation_data,,,
2141,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"브라질 초대형 AI 데이터센터, 네이버 참여하나…남미 시장 노크",브라질 초대형 ai 데이터센터 네이버 참여하나 남미 시장 노크,뉴시스,뉴시스,"Tue, 04 Aug 2026 06:04:27 GMT","브라질 초대형 AI 데이터센터, 네이버 참여하나…남미 시장 노크 뉴시스",https://news.google.com/rss/articles/CBMieEFVX3lxTFA4UC00a2xueVl5NHJCalMxVGZVLUk0dFNJZHRURVlZN2V1cUtjcWZBQm5qWFBaMUV2dHhENmswaDFBbHRTbHZibGRvM3VRWjhkVG9jc2FsSnRrQmpVZWc0ZDZocVFQdnpaQlZsSV90dE1wejFLVDdJU9IBeEFVX3lxTFA4UC00a2xueVl5NHJCalMxVGZVLUk0dFNJZHRURVlZN2V1cUtjcWZBQm5qWFBaMUV2dHhENmswaDFBbHRTbHZibGRvM3VRWjhkVG9jc2FsSnRrQmpVZWc0ZDZocVFQdnpaQlZsSV90dE1wejFLVDdJUw?oc=5,google_rss_네이버 AI when:2d,247.0,23.5,"ai_infrastructure_security,aidc_datacenter",aidc_general,네이버,,,,,,,general,14.0,published_yesterday,business_change,event:네이버:ai_infrastructure_security+aidc_datacenter,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,247.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,,,
